ID,Name,District,Address,Contact,Homepage,Upvote,Main Entrance Access Road,Handicap Parking,Main Entrance Slope Way,Disabled Escalator,Disabled Toilet,Disabled Lodging Facility,Disabled Seat,Disabled Ticket Office,Service for the visually-impaired,Service for the hearing-impaired,Information Service,Wheelchair Rental
5354,"Semok Semiconductor Co., Ltd.",Geumcheon-gu,"244, Cherry Blossom-ro, Geumcheon-gu, Seoul",02-2082-5293,,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
4658,Seoul National University of Science and Technology Gymnasium,Nowon-gu,"232, Gongneung-ro, Nowon-gu, Seoul",,,0,N,Y,N,N,N,N,N,N,N,N,N,N
4664,Ward Residents' Hall,Jongno-gu,"7-5 Jibong-ro 5-gil, Jongno-gu, Seoul",02-3672-2530,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4665,Dongseo Golf Plaza,Yongsan-gu,"312, Cheongpa-ro, Yongsan-gu, Seoul",02-714-2011,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3963,Seogwang Daycare Center,Guro-gu,"73 Gaebong-ro 3-ga-gil, Guro-gu, Seoul",02-2689-0115,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3972,Children's World Daycare Center,Gwangjin-gu,"60, Yongmasan-ro 7-gil, Gwangjin-gu, Seoul",02-3436-4611,,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
3977,Yonsei Daycare Center,Geumcheon-gu,"14, Doksan-ro 65-gil, Geumcheon-gu, Seoul",02-891-7509,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5389,Seongjin Cowon Factory,Seongdong-gu,"31, Seongsui-ro 24-gil, Seongdong-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1987,Seventh-day Adventist Church of Gwangnaru,Gwangjin-gu,"603-12, Achasan-ro, Gwangjin-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
2005,Catholic Professor Seo Cathedral,Gangnam-gu,"199, Gwangpyeong-ro, Gangnam-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1447,CGV Yongsan,Yongsan-gu,"55, Hangang-daero 23-gil, Yongsan-gu, Seoul",,http://www.cgv.co.kr/,0,Y,Y,Y,N,N,N,Y,N,N,N,N,N
2768,Changgyeongcho,Dobong-gu,"54, Dobong-ro 129-gil, Dobong-gu, Seoul",02-995-5265,www.changkyung.es.kr,0,N,Y,N,N,Y,N,N,N,N,N,N,N
3540,Sangmyung Graduate School A-dong,Jongno-gu,"433, Segomjeong-ro, Jongno-gu, Seoul",,,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
3349,Chinese New Year High School,Gangnam-gu,"20 Apgujeong-ro 39-gil, Gangnam-gu, Seoul",070-8255-5202,www.apgujeong.hs.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3189,Jangpyeong Middle School,Dongdaemun-gu,"158 Dapsimni-ro 72-gil, Dongdaemun-gu, Seoul",02-2243-8280,www.jangpyung.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3840,Banghwa-dong elderly people facility,Gangseo-gu,"52, Banghwa-daero 49-gil, Gangseo-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
677,Gaepo 1-dong Post Office,Gangnam-gu,"36, Seolleung-ro, Gangnam-gu, Seoul",02-575-0205,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
140,Jongam-dong Complex Complex,Seongbuk-gu,"98-8, Jongam-ro, Seongbuk-gu, Seoul",02-926-3084,http://www.seongbuk.go.kr/dongoffice/dongoffice/dongintro/jongamdong/task/task.jsp,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
261,Changsin 2-dong Community Service Center,Jongno-gu,"62, Changsin-gil, Jongno-gu, Seoul",02-2148-5423,http://www.jongno.go.kr/dongMain.do?dong=15,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
266,Itaewon 1-dong Community Center,Yongsan-gu,"104-6 Bogwang-ro, Yongsan-gu, Seoul",02-2199-8620,http://www.yongsan.go.kr/site/dc/index2.jsp?sitecdv=S0000466,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
470,West Earth Zone,Seocho-gu,"37, Hyoryeong-ro 77-gil, Seocho-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
645,Heungin-dong Post Office,Jung-gu,"270, Toegye-ro, Jung-gu, Seoul",02-2236-0500,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1765,Catholic Cathedral in Nokbeon-dong,Eunpyeong-gu,"205 Eunpyeong-ro, Eunpyeong-gu, Seoul",,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
1780,Samsun Church,Seongbuk-gu,"41, Seongbuk-ro 4-gil, Seongbuk-gu, Seoul",,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
1782,Catholic Cathedral,Gangdong-gu,"58, Seongnae-ro 15-gil, Gangdong-gu, Seoul",02-478-4181,www.sndsd.com,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
1924,World Glory Church,Mapo-gu,"189, World Cupbuk-ro, Mapo-gu, Seoul",,,0,N,Y,N,N,N,N,N,N,N,N,N,N
840,Sintree Park Toilet,Yangcheon-gu,"310-7 Sinjeong-ro, Yangcheon-gu, Seoul",,,0,N,N,N,N,Y,N,N,N,N,N,N,N
852,Public toilet (Daebang Station),Yeongdeungpo-gu,"7, Noryangjin-ro, Yeongdeungpo-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5347,IRevo,Geumcheon-gu,"205-29 Gasan Digital 1-ro, Geumcheon-gu, Seoul",02-839-0789,http://www.egateman.co.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4616,Municipal Guro Youth Hall,Guro-gu,"141 Gurodong-ro, Guro-gu, Seoul",02-838-1318,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4565,Neul Peace Daycare Center,Gwangjin-gu,"17 Neungdong-ro 51-gil, Gwangjin-gu, Seoul",02-499-7758,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4574,Chang 4-dong Daycare Center,Dobong-gu,"339-13 Madero, Dobong-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3929,Child garden daycare center,Nowon-gu,"53, Gwangun-ro, Nowon-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3930,Saebyeolbat Daycare Center,Eunpyeong-gu,"192-6 Eunpyeong Tunnel-ro, Eunpyeong-gu, Seoul",02-305-9018,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3941,Pinocchio Daycare,Gangseo-gu,"73, Gangseo-ro 12-gil, Gangseo-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1536,Church of Sharing,Jung-gu,"41, Sejong-daero 9-gil, Jung-gu, Seoul",02-2238-6868,www.nanoom.org,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1544,Catholic Church of the Majang Cathedral,Seongdong-gu,"24, Majang-ro 39ga-gil, Seongdong-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4117,Sejong Daycare Center,Gangdong-gu,"3, Cheonhoyet 6-gil, Gangdong-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4122,Pasca Daycare,Jungnang-gu,"47, Myeonmok-ro 27na-gil, Jungnang-gu, Seoul",02-433-0306,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
1834,East Seoul Church,Seongdong-gu,"18, Ttukseom-ro 4-gil, Seongdong-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
686,Suyu 3-dong Post Office,Gangbuk-gu,"383, Dobong-ro, Gangbuk-gu, Seoul",02-994-2007,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
715,Jungnang Post Office,Jungnang-gu,"491, Myeonmok-ro, Jungnang-gu, Seoul",02-434-4300,http://www.koreapost.go.kr/se/131/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
607,Gongneung 2-dong Security Center,Nowon-gu,"2, Nowon-ro 1-gil, Nowon-gu, Seoul",02-971-0618,,1,Y,Y,Y,N,Y,N,N,N,N,N,N,N
371,Dobong 2 Community Center &lt;Dobong Seowon Welfare Center&gt;,Dobong-gu,"668 Madero, Dobong-gu, Seoul",02-2289-1515,http://dong.dobong.go.kr/dobong2/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3008,Cheongdam Middle School,Gangnam-gu,"36, Apgujeong-ro 61-gil, Gangnam-gu, Seoul",02-511-5151,www.cheongdam.ms.kr,0,N,Y,N,Y,Y,Y,N,N,N,N,N,N
4750,"Seoul East District Prosecutors' Office, New Building 2",Gwangjin-gu,"404, Achasan-ro, Gwangjin-gu, Seoul",02-2204-4000,,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2340,Gwanghye Hospital,Gangnam-gu,"9, Yeongdong-daero 86-gil, Gangnam-gu, Seoul",02-538-7111,www.khhospital.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4817,Junggye 2.3-dong Community Center,Nowon-gu,"56 Nowon-ro 17-gil, Nowon-gu, Seoul",02-2116-2675,http://www.nowon.kr/dong/index.jsp?dong=1057,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2309,Sunhan Neighbor Hospital,Nowon-gu,"323, Hwarang-ro, Nowon-gu, Seoul",02-914-2000,www.sunhan.or.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2617,Yongdu Elementary School,Dongdaemun-gu,"43, Cheonho-daero 13-gil, Dongdaemun-gu, Seoul",02-927-4892,www.yongdu.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3006,Sindorim Middle School,Guro-gu,"73, Gyeongin-ro 63-gil, Guro-gu, Seoul",02-2676-1992,,0,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N
2603,Shinguro Elementary School,Guro-gu,"69, Gamasan-ro 27-gil, Guro-gu, Seoul",02-862-7192,www.singuro.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4491,Community Center Daycare Center,Eunpyeong-gu,"195 Eunpyeong-ro, Eunpyeong-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4782,Facility Management Corporation,Gwanak-gu,"1914 Nambusunhwan-ro, Gwanak-gu, Seoul",02-2081-2600,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4148,Jimland Daycare Center,Gangbuk-gu,"8, Nohae-ro 14-gil, Gangbuk-gu, Seoul",02-996-2013,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
5480,Sindorim Driving School,Guro-gu,"68, Sindorim-ro 19-gil, Guro-gu, Seoul",02-2672-8500,http://www.sindolim.co.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4786,Seoul Northern Office of Education,Dobong-gu,"313 Nohae-ro, Dobong-gu, Seoul",02-3499-6990,http://www.ben.go.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4109,Zion Daycare Center,Jungnang-gu,"31, Myeonmok-ro 84-gil, Jungnang-gu, Seoul",02-439-7214,,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
4112,Child garden daycare center,Jungnang-gu,"5, Myeonmok-ro 21-gil, Jungnang-gu, Seoul",02-432-2472,http://www.ittl.co.kr/,0,N,Y,Y,N,N,N,N,N,N,N,N,N
5499,Gwangjin Telephone Office,Gwangjin-gu,"48, Achasan-ro 58-gil, Gwangjin-gu, Seoul",1577-7328,http://www.kt.com/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4748,Seodaemun Police Station (Transportation Center),Seodaemun-gu,"704 Seongsan-ro, Seodaemun-gu, Seoul",,,0,Y,N,N,N,Y,N,N,N,N,N,N,N
4116,Yedam Daycare Center,Gangdong-gu,"21-14 Seongan-ro 13-gil, Gangdong-gu, Seoul",02-476-0510,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5509,KT Seongbuk Branch,Seongbuk-gu,"28, Bomun-ro 13da-gil, Seongbuk-gu, Seoul",080-258-1048,http://www.kt.com/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2588,Dongmyeong Elementary School,Seongdong-gu,"29, Majang-ro 29-gil, Seongdong-gu, Seoul",02-2299-5122,www.dgmg.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2789,Jeongmok Elementary School,Yangcheon-gu,"30-10 Mokdongjungang-ro 3-gil, Yangcheon-gu, Seoul",02-2644-0840,www.jeongmok.es.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2792,Sanggok Elementary School,Nowon-gu,"34 Nowon-ro 38-gil, Nowon-gu, Seoul",02-935-9205,www.sanggok.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3145,Yoon Middle School,Yeongdeungpo-gu,"3, Yeouidong-ro 3-gil, Yeongdeungpo-gu, Seoul",02-780-8842,www.yunjung.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4048,Darae Daycare Center,Songpa-gu,"42, Dongnam-ro 20-gil, Songpa-gu, Seoul",,http://www.다래어린이집.com/,0,Y,Y,N,N,N,N,N,N,N,N,N,N
2363,Nemo Dental Clinic (Sindo Tower),Gangnam-gu,"333 Teheran-ro, Gangnam-gu, Seoul",02-564-5956,www.nemodent.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2748,Seoul Doshin Elementary School,Yeongdeungpo-gu,"32-9, Dorim-ro 53-gil, Yeongdeungpo-gu, Seoul",02-835-1501,www.doshin.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2827,Yongdap Elementary School,Seongdong-gu,"1 Yongdap 25-gil, Seongdong-gu, Seoul",02-2245-2717,www.yd.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4473,Child Love Daycare Center,Jungnang-gu,"7-7 Dongil-ro 154-gil, Jungnang-gu, Seoul",,,0,N,Y,N,N,N,N,N,N,N,N,N,N
4479,Yewon Daycare Center,Gangbuk-gu,"27, Ohyeon-ro 9-gil, Gangbuk-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3729,Wonder Kids Academy,Songpa-gu,"286, Dongnam-ro, Songpa-gu, Seoul",02-407-5841,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2586,Seoul Heung Elementary School,Geumcheon-gu,"26, Doksan-ro 23-gil, Geumcheon-gu, Seoul",02-892-4127,www.seoulsiheung.es.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2799,Seoul Shinyang Elementary School Dadong,Gwangjin-gu,"42 Neungdong-ro, Gwangjin-gu, Seoul",02-2201-8085,www.sinyang.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2804,Sungmicho,Dobong-gu,"179, Nohae-ro, Dobong-gu, Seoul",02-904-9552,www.sungmi.es.kr/,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
3066,Gusan Middle School,Eunpyeong-gu,"20-23 Galhyeon-ro 15-gil, Eunpyeong-gu, Seoul",02-389-8785,www.gusanjung.ms.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3067,Seongnam Middle School,Dongjak-gu,"74 Daebangdong-gil, Dongjak-gu, Seoul",02-815-1334,www.sungnam.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2677,Jowon Elementary School,Gwanak-gu,"67, Jowon-ro, Gwanak-gu, Seoul",02-869-2235,www.seouljowon.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2375,Samyuk Medical Center Funeral Hall,Dongdaemun-gu,"82, Mangwoo-ro, Dongdaemun-gu, Seoul",02-2215-4444,www.memoral.hall.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2855,Topsan Elementary School,Gangseo-gu,"109 Heojun-ro, Gangseo-gu, Seoul",02-2659-5101,www.top.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2145,Vetro Hospital,Seodaemun-gu,"10, Sinchon-ro 37-gil, Seodaemun-gu, Seoul",,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2722,Seoul Munbaek Elementary School,Geumcheon-gu,"43-1 Siheung-daero 47-gil, Geumcheon-gu, Seoul",02-803-2558,www.munba다.es.kr/,0,N,Y,N,N,N,N,N,N,N,N,N,N
2960,Junghwa Elementary School,Jungnang-gu,"22, Sinnae-ro 7ga-gil, Jungnang-gu, Seoul",02-433-1986,www.junghwa.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
191,Seongsu 2-ga 3-dong Community Center,Seongdong-gu,"35, Gwangnaru-ro 2-gil, Seongdong-gu, Seoul",02-2286-7481,http://sd.go.kr/sd/dong.do?mCode=12I000000000,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4317,Oral History Daycare,Gangdong-gu,"64 Cheonjung-ro, Gangdong-gu, Seoul",,,0,N,Y,Y,Y,N,N,N,N,N,N,N,N
4328,Korea Exchange KRX Daycare Center,Yeongdeungpo-gu,"76, Yeouinaru-ro, Yeongdeungpo-gu, Seoul",,,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
4209,Formative kindergarten,Geumcheon-gu,"3, Doksan-ro 1-gil, Geumcheon-gu, Seoul",02-803-5199,,1,N,Y,Y,N,N,Y,N,N,N,N,N,N
3559,Hansung University Future Hall,Seongbuk-gu,"116, Samseongyo-ro 16-gil, Seongbuk-gu, Seoul",02-760-4114,http://www.hansung.ac.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3196,Hyomunjung,Dobong-gu,"432, Uicheon-ro, Dobong-gu, Seoul",02-999-1785,www.hyomun.ms.kr,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
4629,Onjo the Great Cultural Gymnasium,Gangdong-gu,"285 Godeok-ro, Gangdong-gu, Seoul",02-2045-7800,http://www.onjo.or.kr/,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4660,Lexus Service Center (SBS Deungchon Golf),Gangseo-gu,"92, Gonghang-daero 45-gil, Gangseo-gu, Seoul",080-925-8277,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4266,Eden Daycare Center,Gangdong-gu,"19, Cheonjung-ro 53-gil, Gangdong-gu, Seoul",02-472-2433,,0,N,Y,Y,N,N,Y,N,N,N,N,N,N
3620,Deokseong Technical Academy,Dongjak-gu,"26 Noryangjin-ro, Dongjak-gu, Seoul",02-2675-4000,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3230,Yangdong Middle School,Yangcheon-gu,"49, Mokdongjungangbuk-ro, Yangcheon-gu, Seoul",02-2648-3638,www.yangdong.ms.kr,0,Y,Y,Y,Y,N,N,Y,N,N,N,N,N
3779,Korea Social Science Library,Jongno-gu,"25, Inwangsan-ro 1-gil, Jongno-gu, Seoul",02-767-9514,http://www.kossda.or.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4499,Bison Daycare Center,Eunpyeong-gu,"32 Galhyeon-ro 5-gil, Eunpyeong-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3731,Daebang Samyuk Foreign Language Academy,Dongjak-gu,"21-42, Almata-gil, Dongjak-gu, Seoul",02-825-3605,http://www.sda.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4725,Nowon Health Center,Nowon-gu,"437, Nohae-ro, Nowon-gu, Seoul",02-2116-4501,http://www.nowon.kr/health,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3925,Conaissance Daycare Center,Songpa-gu,"14, Macheon-ro 1-gil, Songpa-gu, Seoul",02-414-5008,http://cafe.daum.net/connaissances,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3863,Little Picasso Daycare Center,Jungnang-gu,"23, Gyeomjae-ro 64-gil, Jungnang-gu, Seoul",02-493-1692,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4340,Yeokchon 2 Daycare Center,Eunpyeong-gu,"14-5, Yeonseo-ro 3-gil, Eunpyeong-gu, Seoul",02-351-4891,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5393,Samsung IT Valley,Guro-gu,"27, Digital-ro 33-gil, Guro-gu, Seoul",02-2028-2364,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5276,High1 Electronics,Geumcheon-gu,"70 Gasan Digital 2-ro, Geumcheon-gu, Seoul",02-862-1931,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
2181,Guro Ancient Hospital,Guro-gu,"148, Gurodong-ro, Guro-gu, Seoul",02-2626-1114,guro.kumc.or.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2303,Korea Water Nursing Hospital,Geumcheon-gu,"1400, Nambusunhwan-ro, Geumcheon-gu, Seoul",02-838-5558,geumcheon.koreasu.com,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2289,Kim & Song United Plastic Surgery Clinic (Haeul Building),Gangnam-gu,"2609, Nambusunhwan-ro, Gangnam-gu, Seoul",,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2311,Culture Building (Seoul Sui Orthopedic Clinic),Gangdong-gu,"200, Gucheonmyeon-ro, Gangdong-gu, Seoul",02-487-6300,www.seoulsuos.kr,1,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3920,Kids Daycare Center,Gangseo-gu,"94, Gangseo-ro 54-gil, Gangseo-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3923,Dream Daycare Center,Gangseo-gu,"21, Geumnanghwa-ro 24ga-gil, Gangseo-gu, Seoul",,,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
3332,Yeouido High School,Yeongdeungpo-gu,"37, International Finance-ro 7-gil, Yeongdeungpo-gu, Seoul",070-8661-3103,http://yeoido.hs.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2489,Deunghyeon Kindergarten,Gangseo-gu,"63, Hwagok-ro 63ga-gil, Gangseo-gu, Seoul",02-3662-2205,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
2500,Bethel Kindergarten,Dongjak-gu,"46-3, Jangseungbae-ro 20-gil, Dongjak-gu, Seoul",02-814-1482,www.bethelkids.or.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4029,Seulgi Daycare Center,Gwanak-gu,"5, Nambusunhwan-ro 159-gil, Gwanak-gu, Seoul",02-852-2770,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3714,"Jeongsang ELS Co., Ltd. (Seorim Shopping Center Building)",Gangnam-gu,"221 Yeongdong-daero, Gangnam-gu, Seoul",02-563-5946,www.gojls.com,0,Y,N,Y,N,N,N,N,N,N,N,N,N
2885,Geumho Elementary School,Seongdong-gu,"69, Musomak-gil, Seongdong-gu, Seoul",02-2237-7495,www.geumho.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2686,Orient Elementary School,Yangcheon-gu,"74, Sinjeong-ro 11-gil, Yangcheon-gu, Seoul",02-2066-1187,www.jihyang.es.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2548,Aram Kindergarten,Guro-gu,"62, Gocheok-ro 25-gil, Guro-gu, Seoul",02-2612-3269,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2555,Sangwon Elementary School,Nowon-gu,"119 Hangulbiseok-ro 54-gil, Nowon-gu, Seoul",02-938-7974,www.sangwon.es.kr,0,N,N,Y,N,Y,N,N,N,N,N,N,N
5476,Cheonho 1-dong off-street public parking lot,Gangdong-gu,"64, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul",,,0,N,Y,N,N,N,N,N,N,N,N,N,N
3761,Gongdal Training Institute,Songpa-gu,"4-12 Yangjae-daero 71-gil, Songpa-gu, Seoul",02-414-2011,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2565,Seoul Peace Elementary School,Songpa-gu,"22, Songpa-daero 26-gil, Songpa-gu, Seoul",02-443-2748,www.pyunghwa.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3198,Gaewon Middle School,Gangnam-gu,"101 Yeongdong-daero, Gangnam-gu, Seoul",02-3411-8321,http://www.kaewon.ms.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3322,Dongil Girls' High School,Geumcheon-gu,"45, Tapgol-ro 10-gil, Geumcheon-gu, Seoul",02-803-9805,www.dongilg.hs.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
412,Jinguan district,Eunpyeong-gu,"38, Jingwan 3-ro, Eunpyeong-gu, Seoul",02-358-0120,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3445,Gwangseong Middle and High School,Mapo-gu,"20, Sinsu-ro 8-gil, Mapo-gu, Seoul",02-703-3457,www.kwangsung.hs.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2455,Yonsei University Rehabilitation School,Seodaemun-gu,"50, Yonsei-ro, Seodaemun-gu, Seoul",02-2123-8141,www.yonsei.sc.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3663,Bam Veneer Academy,Songpa-gu,"108 Wiryeseong-daero, Songpa-gu, Seoul",02-423-8205,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2979,Seoul Yeongwon Elementary School,Yeongdeungpo-gu,"14, Dosin-ro 29ma-gil, Yeongdeungpo-gu, Seoul",02-835-9434,www.syw.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2841,Seoul Myeongshin Elementary School,Jongno-gu,"250, Naksan-gil, Jongno-gu, Seoul",02-766-1415,www.myungshin.es.kr/,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
3739,Daechigate Language Academy (Cella Building),Gangnam-gu,"221 Dogok-ro, Gangnam-gu, Seoul",02-491-0509,http://ybmgate.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2865,Seoul Yeongjung Elementary School,Yeongdeungpo-gu,"185 Yangsan-ro, Yeongdeungpo-gu, Seoul",02-2633-9428,www.youngjoong.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2706,Wuyi Elementary School,Gangbuk-gu,"99-36 Samyang-ro, Gangbuk-gu, Seoul",02-991-8722,www.wooi.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3148,Yeonshin Middle School,Eunpyeong-gu,"16-32, Yeonseo-ro 33-gil, Eunpyeong-gu, Seoul",02-383-7835,www.yonsin.ms.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
7,LG Best Shop,Eunpyeong-gu,"799, Tongil-ro, Eunpyeong-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1412,Daehakro Arts Theater,Jongno-gu,"17 Daehak-ro 10-gil, Jongno-gu, Seoul",02-3668-0007,http://www.hanpac.or.kr/hanpac/html/03_dat/dat01.jsp,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2737,Hyehwa Elementary School,Jongno-gu,"32, Hyehwa-ro, Jongno-gu, Seoul",02-762-6437,www.hyehwa-e.seoul.kr,1,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2874,Haenghyeon Elementary School,Seongdong-gu,"95, Haengdang-ro, Seongdong-gu, Seoul",02-2294-7614,www.haenghyun.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2255,Gangseo Yonsei Hospital,Gangseo-gu,"712, Yangcheon-ro, Gangseo-gu, Seoul",02-2658-5114,www.ksyonsei.com/,0,Y,N,Y,Y,N,N,N,N,N,N,N,N
